batch_id,run_id,condition,outer_fold,seed,initialization_seed,shared_initialization_sha256,paired_plan_sha256,epoch,epoch_1based,logical_microbatches,successful_optimizer_steps_total,mean_loss,mean_partial_bce,mean_partial_dice_fp32,labelled_voxels_seen,foreground_voxels_seen,zero_label_microbatches,foreground_centered,background_centered,uniform_crop,amp_overflow_events,amp_retry_attempts,amp_scale_min,amp_scale_max,amp_scale_end,mean_preclip_grad_norm,max_preclip_grad_norm,learning_rate_end,epoch_seconds,peak_allocated_gb,peak_reserved_gb
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,17,18,120,1080,0.2646899801931189,0.11128078901359308,0.15340919146935145,8506,4443,0,62,23,35,0,0,1024.0,1024.0,1024.0,5.3880442229410015,18.481365203857422,0.00018567335238957547,26.057437974001004,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,18,19,120,1140,0.3143986886699471,0.17943873611705688,0.13495995452006657,8222,4354,1,61,26,33,0,0,1024.0,1024.0,1024.0,6.30919468201076,66.98979949951172,0.0001737282823548769,26.07943441899988,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,19,20,120,1200,0.20405320388466255,0.09730664772860109,0.10674655785163244,7893,3945,0,58,38,24,0,0,1024.0,1024.0,1024.0,5.5304321106523275,35.33744430541992,0.00016163399838465363,26.065206567998757,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,20,21,120,1260,0.21045632815239515,0.07139978987076272,0.13905653854211172,7824,4026,0,64,30,26,0,0,1024.0,1024.0,1024.0,2.9280681527840593,9.391230583190918,0.00014947168694575625,25.912644718000593,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,21,22,120,1320,0.1733657445175197,0.06308645880126847,0.11027928491433461,8190,4118,1,63,29,28,0,0,1024.0,1024.0,1024.0,3.7002268827520313,25.70669937133789,0.0001373229911595876,25.89512088599986,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,22,23,120,1380,0.16826251393358688,0.05445878168029594,0.11380373338858286,8018,4122,0,66,31,23,0,0,1024.0,1024.0,1024.0,3.101008361950517,13.207514762878418,0.00012526946274844474,25.932130293000228,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,23,24,120,1440,0.21958311002571804,0.050941942067790555,0.16864116887251537,8270,4113,0,50,37,33,0,0,1024.0,1024.0,1024.0,3.1947666987776757,17.377634048461914,0.00011339201459540494,25.940650289001496,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,24,25,120,1500,0.1457639823361281,0.05292233367427646,0.09284164806207021,8156,4118,2,61,23,36,0,0,1024.0,1024.0,1024.0,3.5057522212465604,25.375473022460938,0.00010177037759260854,25.856150643001456,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,25,26,120,1560,0.21380631563924907,0.05114473403418742,0.1626615822315216,8177,4055,2,55,28,37,0,0,1024.0,1024.0,1024.0,4.5353288751095535,21.575345993041992,9.048256542400759e-05,25.895249286999388,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,26,27,120,1620,0.1302028097099291,0.04640691618214845,0.08379589219888052,8168,4182,1,59,37,24,0,0,1024.0,1024.0,1024.0,3.24661291235437,19.677261352539062,7.960435087538242e-05,25.83179099500012,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,27,28,120,1680,0.1255573056125286,0.037028618559497774,0.08852868576844533,8311,4264,1,55,28,37,0,0,1024.0,1024.0,1024.0,2.481136029586196,12.596134185791016,6.920875718705205e-05,25.830674998000177,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,28,29,120,1740,0.1681191896054467,0.04189743148084138,0.1262217586239179,8007,4085,0,57,32,31,0,0,1024.0,1024.0,1024.0,2.9252450107596815,21.672286987304688,5.936556786372413e-05,25.85843194500012,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,29,30,120,1800,0.11808017714101121,0.027505824043623762,0.09057435244321824,8285,4192,0,57,29,34,0,0,1024.0,1024.0,1024.0,2.140657794413467,6.893823146820068,5.014085823202989e-05,25.87036788000114,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,30,31,120,1860,0.12235627723700494,0.02503404105143166,0.09732223749160766,8062,4227,1,58,23,39,0,0,1024.0,1024.0,1024.0,1.791172528328995,8.591948509216309,4.159655189030408e-05,25.830385195999042,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,31,32,120,1920,0.11732169977846449,0.021551686864647004,0.09577001333236694,8191,4230,0,65,27,28,0,0,1024.0,1024.0,1024.0,1.8314607250504196,11.00960636138916,3.379000502807257e-05,25.79948174099991,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,32,33,120,1980,0.14387852310731736,0.03738341344343705,0.1064951111872991,8355,4263,0,70,30,20,0,0,1024.0,1024.0,1024.0,2.4235858492553235,16.79425811767578,2.6773621405624713e-05,25.84381880500041,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,33,34,120,2040,0.14693244801786587,0.023635206768830838,0.12329724083344142,8004,3964,0,57,32,31,0,0,1024.0,1024.0,1024.0,2.0724502820832034,9.160612106323242,2.059450057823627e-05,25.876171082998553,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,34,35,120,2100,0.14346164387485866,0.0202539668522301,0.12320767839749654,8139,4053,1,53,34,33,0,0,1024.0,1024.0,1024.0,1.796496838098392,21.554338455200195,1.5294121726440254e-05,25.865198187000715,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,35,36,120,2160,0.11445180646581624,0.032739075557113514,0.08171273122231165,8478,4163,0,64,34,22,0,0,1024.0,1024.0,1024.0,2.5306783163764823,31.53265953063965,1.0908065214729997e-05,25.847813580001457,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,36,37,120,2220,0.18010390655506398,0.07337762299723588,0.10672628482182821,8045,4083,0,57,32,31,0,0,1024.0,1024.0,1024.0,4.941211884981021,52.13151550292969,7.465773747813819e-06,25.784448679998604,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,37,38,120,2280,0.10385427624250945,0.0262971383009092,0.07755713661511739,8363,4477,1,71,26,23,0,0,1024.0,1024.0,1024.0,2.5282955447832745,21.027494430541992,4.990354727730315e-06,25.764530369000568,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,38,39,120,2340,0.14418201039522197,0.02294861231875984,0.12123339821894964,7900,4010,0,53,27,40,0,0,1024.0,1024.0,1024.0,2.071717631832386,15.707789421081543,3.498425138561358e-06,25.73484475299847,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c50_frg_fold1_seed29,C50_FRG,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,39,40,120,2400,0.0991106586497646,0.021596131311090023,0.07751452773809434,8114,4310,2,58,27,35,0,0,1024.0,1024.0,1024.0,1.5119586419391757,13.688623428344727,3e-06,25.710626166999646,1.3347301483154297,1.396484375
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,0,1,120,60,2.309988890774548,1.90486028312395,0.4051285887757937,7843,4055,2,58,30,32,2,2,1024.0,4096.0,1024.0,79.68008139928182,247.36695861816406,0.00017999999999999998,27.160628509000162,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,1,2,120,120,1.054390374039455,0.7330512014178869,0.32133917609850565,7670,3861,0,58,25,37,0,0,1024.0,1024.0,1024.0,25.186327950159708,88.25216674804688,0.0002999445918673937,26.342940561000432,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,2,3,120,180,0.7278981490943504,0.4583053719281452,0.2695927768945694,8269,4161,0,62,30,28,0,0,1024.0,1024.0,1024.0,10.265715710322063,55.63392639160156,0.0002991142965839822,26.273843130999012,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,3,4,120,240,0.48086732623778516,0.2957910005871478,0.1850763276219368,8119,4190,0,68,30,22,0,0,1024.0,1024.0,1024.0,6.711043576399486,19.691463470458984,0.0002972930965702204,26.079499806000968,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,4,5,120,300,0.4255493527335299,0.24851631612388397,0.177033036450545,8319,4329,1,61,29,30,0,0,1024.0,1024.0,1024.0,6.598803160587947,24.62995719909668,0.0002944932171711482,25.924488501999804,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,5,6,120,360,0.4527080553297613,0.25777909110620384,0.19492896497249604,7874,4044,0,57,32,31,0,0,1024.0,1024.0,1024.0,7.328909641504287,44.965980529785156,0.000290733453407337,26.013805317999868,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,6,7,120,420,0.4315457286856448,0.2187733007987845,0.21277242700258892,8017,3952,1,48,38,34,0,0,1024.0,1024.0,1024.0,6.974590655167898,38.21631622314453,0.0002860390438077423,26.100142889999915,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,7,8,120,480,0.3824027764610946,0.1910192924629276,0.19138348549604417,7594,3854,0,66,25,29,0,0,1024.0,1024.0,1024.0,6.399828173716863,49.93136978149414,0.00028044150098859483,26.05851794800037,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,8,9,120,540,0.2961971989226489,0.1510457764918101,0.1451514224211375,7522,3775,0,64,34,22,0,0,1024.0,1024.0,1024.0,5.298481419682503,18.462005615234375,0.0002739784001156218,26.00276850500086,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,9,10,120,600,0.2753982518236929,0.12777084935223684,0.14762740234533947,7910,4004,0,54,40,26,0,0,1024.0,1024.0,1024.0,5.310945200920105,25.217130661010742,0.0002666931266696063,26.008133404000546,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,10,11,120,660,0.26897382828792615,0.14496122920960866,0.12401259988546372,8119,4154,0,75,24,21,0,0,1024.0,1024.0,1024.0,7.076489804436763,52.65779113769531,0.0002586345852084849,25.99920754499908,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,11,12,120,720,0.2910881208370483,0.15370276272568237,0.13738535940647126,8164,4150,0,59,37,24,0,0,1024.0,1024.0,1024.0,6.654252366224925,52.79935073852539,0.0002498568710810032,25.986042653999903,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,12,13,120,780,0.21472885064667935,0.10329831558744142,0.11143053621053696,7890,4060,2,64,25,31,0,0,1024.0,1024.0,1024.0,4.08975152472655,23.030141830444336,0.0002404189072956492,25.98693541800094,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,13,14,120,840,0.1828503200371917,0.08582303950047958,0.0970272809267044,7806,4021,1,59,31,30,0,0,1024.0,1024.0,1024.0,4.277398447319865,32.068302154541016,0.00023038404898248976,25.934462388999236,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,14,15,120,900,0.20010401608459755,0.08636406101610333,0.11373995542526245,7625,3777,0,61,36,23,0,0,1024.0,1024.0,1024.0,5.15384604409337,29.30060577392578,0.00021981965810307605,25.964413881998553,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,15,16,120,960,0.14399048476614193,0.0627322468793949,0.08125823736190796,7879,4084,1,71,21,28,0,0,1024.0,1024.0,1024.0,3.9475990270574886,19.53005599975586,0.00020879665126330557,25.92272335100097,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,16,17,120,1020,0.1620356592656113,0.04959142819348585,0.1124442329009374,7931,3951,0,66,29,25,0,0,1024.0,1024.0,1024.0,3.37283747519056,19.11612892150879,0.00019738902366467966,25.95359505399938,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,17,18,120,1080,0.1867223319324192,0.07437702629159659,0.11234530657529831,8143,4084,0,62,23,35,0,0,1024.0,1024.0,1024.0,4.510169504458705,42.803104400634766,0.00018567335238957547,25.946354330999384,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,18,19,120,1140,0.1332504416174371,0.054835535522754476,0.07841490656137466,7932,4095,2,61,26,33,0,0,1024.0,1024.0,1024.0,4.103762671755006,21.003765106201172,0.0001737282823548769,25.882776333000947,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,19,20,120,1200,0.16199843143306983,0.07486490133460393,0.08713352928558986,7859,3915,0,58,38,24,0,0,1024.0,1024.0,1024.0,4.941555315628648,31.492097854614258,0.00016163399838465363,25.931727410999883,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,20,21,120,1260,0.1738112107050256,0.05447178085557122,0.11933943082888922,7941,4082,0,64,30,26,0,0,1024.0,1024.0,1024.0,3.9838479592775307,46.36025619506836,0.00014947168694575625,25.89793916599956,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,21,22,120,1320,0.10834484311953435,0.04793070854250609,0.060414134959379834,8150,4021,0,63,29,28,0,0,1024.0,1024.0,1024.0,3.177186203732466,15.594244003295898,0.0001373229911595876,25.834220340000684,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,22,23,120,1380,0.12839732405597412,0.028146229378095692,0.10025109450022379,8147,4155,0,66,31,23,0,0,1024.0,1024.0,1024.0,2.5511882830411197,11.804970741271973,0.00012526946274844474,25.845748116000323,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,23,24,120,1440,0.18019922308502373,0.027446798516804538,0.15275242626667024,8021,3927,0,50,37,33,0,0,1024.0,1024.0,1024.0,2.970629048207775,19.311748504638672,0.00011339201459540494,25.815511303000676,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,24,25,120,1500,0.12212865316592834,0.04475188639507337,0.07737676650285721,7906,3967,0,61,23,36,0,0,1024.0,1024.0,1024.0,3.3499201816506683,18.35132598876953,0.00010177037759260854,25.858768605001387,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,25,26,120,1560,0.1624333183881505,0.038438852348201755,0.12399446417888006,8327,4171,2,55,28,37,0,0,1024.0,1024.0,1024.0,3.51587508743008,25.732601165771484,9.048256542400759e-05,25.788866965000125,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,26,27,120,1620,0.0814525189324546,0.025601634154796674,0.055850884815057115,8287,4285,0,59,37,24,0,0,1024.0,1024.0,1024.0,2.661478520937574,23.008481979370117,7.960435087538242e-05,25.74251066099896,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,27,28,120,1680,0.11944168664238645,0.021864575936776494,0.09757710993289948,8059,3931,1,55,28,37,0,0,1024.0,1024.0,1024.0,2.485562099702656,16.600915908813477,6.920875718705205e-05,25.80786296199949,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,28,29,120,1740,0.12162135054519858,0.024656992141657123,0.09696435829003652,7852,4016,0,57,32,31,0,0,1024.0,1024.0,1024.0,2.8362161882221697,24.226293563842773,5.936556786372413e-05,25.860942406001413,1.3320064544677734,1.37890625
fold1_seed29,cova3d_c100_coh_fold1_seed29,C100_COH,1,29,1864415079,fbdb93fe8c701f7ef1a0c86eb54c7e20f6afcb3334eec45d058209ef57dc5a05,6642a4475ebd4023eeb60bbad3d69fd90f9fd3dd7326c61d31b7e9f242a756ef,29,30,120,1800,0.10072490428325788,0.02116438189773362,0.07956052323182423,8065,4084,0,57,29,34,0,0,1024.0,1024.0,1024.0,2.2790083518872657,23.31280517578125,5.014085823202989e-05,25.70792276499924,1.3320064544677734,1.37890625
