case_id,source_origin,condition,threshold,dice,iou,predicted_components,eligible_reference_components,component_to_reference_ratio,fp_components,fp_volume_ml,iou_0p10_recall,iou_0p25_recall,any_overlap_recall,predicted_foreground_volume_ml,median_component_volume_ml,p90_component_volume_ml,largest_component_volume_ml,largest_component_volume_fraction,fraction_components_lt_0p1ml,fraction_components_lt_0p5ml
radiopaedia_14_85914_0,Radiopaedia,component_natural_50,0.4000000059604645,0.3155165316578169,0.18730758573032397,190,28,6.785714285714286,188,2742.4441203126294,0.07142857142857142,0.03571428571428571,0.14285714285714285,3453.791738701473,0.008411413338036368,0.3601019510161569,3387.1490454256927,0.9807044841386886,0.8,0.9105263157894737
radiopaedia_14_85914_0,Radiopaedia,component_natural_50,0.5,0.333919039151133,0.20042185643907814,194,28,6.928571428571429,190,2258.5616798168935,0.14285714285714285,0.07142857142857142,0.2857142857142857,2922.7334191986192,0.014019022230060614,0.47767481745226564,2851.242013434202,0.9755395393590088,0.7371134020618557,0.9072164948453608
radiopaedia_14_85914_0,Radiopaedia,component_natural_50,0.6000000238418579,0.34897710401414916,0.21137023893649254,223,28,7.964285714285714,219,1849.0641712738588,0.14285714285714285,0.07142857142857142,0.21428571428571427,2462.961827735623,0.018692029640080817,1.1146057274380197,2331.5054562843447,0.9466267118024579,0.7174887892376681,0.8565022421524664
radiopaedia_14_85914_0,Radiopaedia,component_natural_50,0.699999988079071,0.36103533916958674,0.220282564839843,255,28,9.107142857142858,250,1466.3140225442978,0.17857142857142858,0.14285714285714285,0.32142857142857145,2021.783198155616,0.014953623712064655,0.6529125953280229,717.5851486797386,0.3549268533512199,0.7450980392156863,0.8784313725490196
radiopaedia_14_85914_0,Radiopaedia,component_natural_50,0.800000011920929,0.36856491144636144,0.2259145423757653,267,28,9.535714285714286,258,1108.8158712570041,0.32142857142857145,0.17857142857142858,0.5,1597.722729319994,0.014953623712064655,0.9504897071981105,544.8072419046156,0.3409898550648339,0.7153558052434457,0.8651685393258427
radiopaedia_14_85914_0,Radiopaedia,component_natural_50,0.8999999761581421,0.36527321376060823,0.22344603198244595,281,28,10.035714285714286,271,726.7872348715504,0.35714285714285715,0.14285714285714285,0.5714285714285714,1124.9891499030841,0.02897264594212527,1.3860139978119927,267.5707966888649,0.23784300205198927,0.6903914590747331,0.8327402135231317
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.10000000149011612,0.09112724695690497,0.04773877505016054,181,28,6.464285714285714,181,17452.52844359519,0.0,0.0,0.14285714285714285,18336.069842832905,0.015888225194068694,0.37290599131961233,18236.876849141885,0.994590280548599,0.7900552486187845,0.9171270718232044
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.20000000298023224,0.09224554292261679,0.048352943210487324,246,28,8.785714285714286,246,16513.261430992985,0.0,0.0,0.17857142857142858,17362.75342903833,0.009346014820040409,0.27570743719119206,17272.371858119644,0.9947945139411168,0.8008130081300813,0.926829268292683
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.30000001192092896,0.09336412091144783,0.048967986984530885,198,28,7.071428571428571,198,15705.590045462875,0.0,0.0,0.17857142857142858,16526.337440327698,0.02149583408609294,0.8888060093858444,16416.342322707682,0.9933442531948062,0.702020202020202,0.8535353535353535
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.4000000059604645,0.09453760656815331,0.04961399757561506,206,28,7.357142857142857,206,14874.342402947734,0.0,0.0,0.17857142857142858,15664.675996385184,0.017290127417074756,0.3958037276287113,15597.963207998255,0.9957411957705142,0.7572815533980582,0.912621359223301
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.5,0.13538670249185653,0.07260846132159755,1846,28,65.92857142857143,1845,9460.167045052383,0.03571428571428571,0.0,0.25,10223.679445159278,0.0018692029640080818,0.012149819266052532,10097.636285491772,0.987671448391588,0.9647887323943662,0.9869989165763814
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.6000000238418579,0.3445490154305219,0.20813000121542494,502,28,17.928571428571427,501,2474.1751763167076,0.03571428571428571,0.0,0.21428571428571427,3208.766333562992,0.007476811856032327,0.27402515452358506,3088.108347634788,0.9623973909642008,0.8087649402390438,0.9282868525896414
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.699999988079071,0.41283765002912,0.26011053628930547,427,28,15.25,425,1605.0229014959275,0.07142857142857142,0.0,0.2857142857142857,2297.0027733732018,0.012149819266052532,0.384121209103661,2172.935361238647,0.94598726062818,0.7681498829039812,0.9086651053864169
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.800000011920929,0.46578308131617924,0.30359662681582655,425,28,15.178571428571429,421,1083.325550436826,0.14285714285714285,0.07142857142857142,0.2857142857142857,1732.607219007263,0.02149583408609294,0.46730074100202057,1411.72768838637,0.8147996111866899,0.7247058823529412,0.9035294117647059
radiopaedia_14_85914_0,Radiopaedia,component_fixed_50,0.8999999761581421,0.5077972591745614,0.3403004466361349,283,28,10.107142857142858,273,675.4280796309823,0.35714285714285715,0.2857142857142857,0.5714285714285714,1264.398045364735,0.03364565335214547,0.6287998770923191,468.352167669275,0.37041513104694146,0.6678445229681979,0.8657243816254417
radiopaedia_27_86410_0,Radiopaedia,complete,0.10000000149011612,0.035187702361085454,0.017908938377151847,667,13,51.30769230769231,667,40720.5323640301,0.0,0.0,0.23076923076923078,41464.4293482327,0.019626631122084855,0.20748152900489705,41334.41693607112,0.9968644832642048,0.8065967016491754,0.9685157421289355
radiopaedia_27_86410_0,Radiopaedia,complete,0.20000000298023224,0.036961460597347603,0.018828698395597917,910,13,70.0,910,37825.393988189135,0.0,0.0,0.23076923076923078,38552.98404573373,0.030841848906133344,0.4289820802398547,37975.515285837515,0.9850214250805804,0.6912087912087912,0.9120879120879121
radiopaedia_27_86410_0,Radiopaedia,complete,0.30000001192092896,0.038324892646011056,0.019536819579520328,959,13,73.76923076923077,959,35743.227122882716,0.0,0.0,0.23076923076923078,36457.5019131132,0.03364565335214546,0.3482325121947057,35944.576731564186,0.9859308741786139,0.7299270072992701,0.9311783107403545
radiopaedia_27_86410_0,Radiopaedia,complete,0.4000000059604645,0.04012397019180813,0.020472708263968593,954,13,73.38461538461539,954,33456.57319171975,0.0,0.0,0.23076923076923078,34158.250488574304,0.03364565335214546,0.31907294595618,33674.2829993437,0.9858316078163168,0.7148846960167715,0.9276729559748428
radiopaedia_27_86410_0,Radiopaedia,complete,0.5,0.04812973658133361,0.024658266219515647,1670,13,128.46153846153845,1670,27108.524406374836,0.0,0.0,0.15384615384615385,27797.124759293183,0.01682282667607273,0.2018739201128728,27309.99738245193,0.9824756200125195,0.8047904191616766,0.9556886227544911
radiopaedia_27_86410_0,Radiopaedia,complete,0.6000000238418579,0.11217046851523016,0.05941768927992591,1729,13,133.0,1729,10517.398522111655,0.0,0.0,0.23076923076923078,11190.875153848212,0.030841848906133344,0.3925326224416971,10597.780791774376,0.9470019677710471,0.728744939271255,0.9201850780798149
radiopaedia_27_86410_0,Radiopaedia,complete,0.699999988079071,0.13409618572847812,0.07186661214947533,1344,13,103.38461538461539,1343,8316.703627654522,0.07692307692307693,0.0,0.38461538461538464,8973.127520750433,0.03925326224416971,0.4309447433520633,6886.8306514950455,0.7674950161545337,0.6941964285714286,0.9188988095238095
radiopaedia_27_86410_0,Radiopaedia,complete,0.800000011920929,0.15986276344832293,0.08687545704357222,1315,13,101.15384615384616,1313,6479.188326893789,0.15384615384615385,0.07692307692307693,0.3076923076923077,7113.066828439317,0.04205706669018183,0.4884227344953125,3898.6087718509216,0.548091121014579,0.6904942965779468,0.9011406844106464
radiopaedia_27_86410_0,Radiopaedia,complete,0.8999999761581421,0.19622471029843672,0.10878556293500524,1209,13,93.0,1207,4656.984602212727,0.15384615384615385,0.07692307692307693,0.3076923076923077,5252.498647523471,0.036449457798157586,0.5248721922934694,2680.277233534166,0.510286134923215,0.707196029776675,0.8957816377171216
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.10000000149011612,0.029400641562896814,0.014919644339179467,269,13,20.692307692307693,269,47306.949388157176,0.0,0.0,0.15384615384615385,48024.94482688753,0.030841848906133344,0.21981826856735048,48000.35265809154,0.999487929264997,0.7472118959107806,0.9628252788104089
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.20000000298023224,0.030719242232010342,0.015599219212819588,470,13,36.15384615384615,470,43468.395303735386,0.0,0.0,0.15384615384615385,44159.216269774966,0.028038044460121224,0.188696039216616,44120.83499071351,0.9991308432915345,0.7723404255319148,0.9702127659574468
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.30000001192092896,0.03198981921136357,0.01625490534736175,650,13,50.0,650,40270.18529391163,0.0,0.0,0.15384615384615385,40938.05712056061,0.0252342400141091,0.1797238649893771,40889.81205745808,0.9988215106798926,0.8076923076923077,0.9723076923076923
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.4000000059604645,0.03380543875013481,0.01719333346576112,917,13,70.53846153846153,917,36728.37746064243,0.0,0.0,0.23076923076923078,37373.91137727004,0.0252342400141091,0.2158929423429334,37289.58415475177,0.9977436875239782,0.797164667393675,0.9694656488549618
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.5,0.06547462358672373,0.03384531647143215,11641,13,895.4615384615385,11641,17541.918402341464,0.0,0.0,0.23076923076923078,18163.28913225333,0.0056076088920242444,0.036449457798157586,17640.331938396488,0.9712080124888722,0.9578214929988833,0.9920109956189331
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.6000000238418579,0.10881543336244649,0.057538240995650546,1870,13,143.84615384615384,1870,9509.812141174954,0.0,0.0,0.23076923076923078,10104.011202200516,0.028038044460121224,0.29467984727587443,9674.059005622345,0.9574473753072905,0.7668449197860963,0.9422459893048128
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.699999988079071,0.13454185765272694,0.07212268911241036,1613,13,124.07692307692308,1611,6998.116453761712,0.15384615384615385,0.0,0.3076923076923077,7561.779280565759,0.030841848906133344,0.3443071859702885,3744.0967164400854,0.4951343562834009,0.7104773713577185,0.9293242405455673
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.800000011920929,0.16327372267069604,0.0888938785740598,1460,13,112.3076923076923,1458,5089.188253761049,0.15384615384615385,0.07692307692307693,0.3076923076923077,5614.2314781257255,0.03925326224416971,0.5077689851727957,2742.0450454798133,0.48840968815828506,0.6842465753424658,0.8986301369863013
radiopaedia_27_86410_0,Radiopaedia,pixel_dropout_matched_50,0.8999999761581421,0.20158997102708615,0.11209344241825417,1368,13,105.23076923076923,1366,3314.44733074208,0.15384615384615385,0.07692307692307693,0.46153846153846156,3777.579749134362,0.044860871136193955,0.6000141514465942,1444.5228543898913,0.3823937415804143,0.6681286549707602,0.8932748538011696
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.10000000149011612,0.07866287833635363,0.040941736590318446,755,13,58.07692307692308,755,17033.78211878624,0.0,0.0,0.07692307692307693,17764.633000901547,0.008411413338036366,0.11775978673250913,17584.283887520705,0.9898478559409761,0.8847682119205298,0.9788079470198675
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.20000000298023224,0.11086096410414027,0.058683327165259834,673,13,51.76923076923077,672,11039.413637674637,0.07692307692307693,0.0,0.07692307692307693,11735.200141388113,0.014019022230060612,0.26804370503875924,7253.1897594332195,0.6180712448058229,0.7949479940564635,0.937592867756315
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.30000001192092896,0.13031823436297282,0.06970075697270949,447,13,34.38461538461539,445,8710.506373510263,0.15384615384615385,0.0,0.23076923076923078,9374.595867961572,0.028038044460121224,1.0446975365841218,5528.328517508806,0.5897137962397193,0.7069351230425056,0.8612975391498882
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.4000000059604645,0.14590206989646134,0.0786916740089957,462,13,35.53846153846154,460,7189.293859913048,0.15384615384615385,0.07692307692307693,0.23076923076923078,7819.339560780876,0.03364565335214546,0.9586207400915475,4582.173491984231,0.5860051806634464,0.6731601731601732,0.8571428571428571
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.5,0.15935930747052718,0.08657817254465348,461,13,35.46153846153846,459,6012.481057832841,0.15384615384615385,0.07692307692307693,0.15384615384615385,6603.783788865674,0.044860871136193955,0.9757239472122186,3823.110729533153,0.5789273016447205,0.6572668112798264,0.8438177874186551
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.6000000238418579,0.17163652613596578,0.09387440111852152,433,13,33.30769230769231,431,5010.373310783648,0.15384615384615385,0.07692307692307693,0.15384615384615385,5557.434811462857,0.04766467558220608,1.23030939091012,2242.3902703737767,0.4034937604213702,0.625866050808314,0.836027713625866
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.699999988079071,0.18412671345046266,0.10139843722264023,472,13,36.30769230769231,470,4079.2859303519426,0.15384615384615385,0.07692307692307693,0.23076923076923078,4575.783621651769,0.058879893366254564,2.10649828028891,1688.9613297976741,0.36910865317271974,0.597457627118644,0.8050847457627118
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.800000011920929,0.19715512069986607,0.10935778389120303,552,13,42.46153846153846,549,3147.3910542397857,0.23076923076923078,0.15384615384615385,0.46153846153846156,3580.9517471399786,0.044860871136193955,1.5799438053278323,1350.2084804349356,0.3770529668581307,0.6268115942028986,0.8188405797101449
radiopaedia_27_86410_0,Radiopaedia,component_natural_50,0.8999999761581421,0.2131953165763661,0.11931651990516949,560,13,43.07692307692308,555,2096.855996799072,0.38461538461538464,0.3076923076923077,0.6153846153846154,2444.5529823445886,0.07289891559631517,1.941073817974193,499.1753245457682,0.20419902049617494,0.5625,0.7821428571428571
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.10000000149011612,0.03411732105720264,0.017354708611375568,546,13,42.0,546,40377.994378665244,0.0,0.0,0.07692307692307693,41092.925259136086,0.019626631122084855,0.24393098680305464,41019.73474787739,0.9982189023829005,0.7857142857142857,0.9578754578754579
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.20000000298023224,0.035831512774866715,0.018242586116167386,660,13,50.76923076923077,660,37252.097289308585,0.0,0.0,0.23076923076923078,37946.580023954666,0.0252342400141091,0.32860588107262084,37669.889386004405,0.992708416996325,0.7378787878787879,0.9303030303030303
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.30000001192092896,0.037123464582608005,0.018912786368763618,740,13,56.92307692307692,740,35058.18760161081,0.0,0.0,0.15384615384615385,35736.69145471907,0.0252342400141091,0.3283255006280196,35240.82742322404,0.9861245120544154,0.754054054054054,0.9310810810810811
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.4000000059604645,0.03867537237425116,0.01971900613977862,805,13,61.92307692307692,805,32860.70306324436,0.0,0.0,0.23076923076923078,33524.79816530457,0.0252342400141091,0.34094262063507413,33068.159358009245,0.9863790736324877,0.7453416149068323,0.9366459627329192
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.5,0.05567688255654578,0.028635612083733303,3721,13,286.2307692307692,3721,21839.898275677904,0.0,0.0,0.15384615384615385,22488.69862448511,0.0056076088920242444,0.06168369781226669,21989.98873147738,0.9778239772191732,0.930932545014781,0.9801128728836335
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.6000000238418579,0.13138891502145572,0.07031367633300985,1485,13,114.23076923076923,1485,8176.8190200385325,0.0,0.0,0.23076923076923078,8809.222720445458,0.022430435568096978,0.40430860111494876,7181.1908650640735,0.8151900676091591,0.7252525252525253,0.9178451178451178
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.699999988079071,0.1603847992001431,0.0871838845049815,1115,13,85.76923076923077,1113,6219.446686819671,0.15384615384615385,0.0,0.3076923076923077,6832.930314824909,0.036449457798157586,0.5764621941000925,2565.209099069829,0.37541859507981257,0.6798206278026906,0.8878923766816144
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.800000011920929,0.19150886893470306,0.10589428150631526,948,13,72.92307692307692,946,4749.31107881546,0.15384615384615385,0.07692307692307693,0.3076923076923077,5338.774514131711,0.04766467558220608,1.0606792219263879,1621.7513334223177,0.30376846392923124,0.620253164556962,0.8428270042194093
radiopaedia_27_86410_0,Radiopaedia,component_fixed_50,0.8999999761581421,0.2358777273696252,0.1337082644605594,926,13,71.23076923076923,924,3301.269449845823,0.15384615384615385,0.07692307692307693,0.38461538461538464,3851.9450544559413,0.0504684800282182,0.64066931591377,1033.6954079379652,0.26835673752463923,0.6306695464362851,0.8768898488120951
